user_id,city,job_type,income,expenses,savings,loan_amount,txn_frequency,digital_ratio,income_volatility,late_night_ratio,default
287,Durg,Delivery Partner,11128.66,9357.73,1770.93,8046,83,0.65,0.47,0.19,1
288,Raipur,Shop Owner,17459.74,12456.19,5003.55,5167,87,0.96,0.26,0.17,0
289,Bilaspur,Freelancer,19885.07,13146.72,6738.34,7738,196,0.83,0.4,0.26,1
290,Raipur,Freelancer,22745.38,26065.43,-3320.05,17927,194,0.87,0.46,0.15,1
291,Durg,Delivery Partner,12430.76,8703.67,3727.09,14180,62,0.67,0.38,0.08,0
292,Bilaspur,Delivery Partner,16145.98,14293.13,1852.85,7842,189,1.0,0.48,0.03,1
293,Bhilai,Shop Owner,7832.33,6432.1,1400.23,7355,154,0.62,0.28,0.23,0
294,Bhilai,Delivery Partner,15982.77,15893.46,89.31,4005,149,0.87,0.44,0.18,1
295,Raipur,Freelancer,16894.76,17608.7,-713.94,18363,198,0.87,0.47,0.14,1
296,Bhilai,Shop Owner,20278.32,22184.19,-1905.87,12293,187,0.82,0.12,0.03,1
297,Raipur,Freelancer,36971.06,37918.62,-947.56,6493,187,0.61,0.46,0.22,1
298,Bilaspur,Delivery Partner,12298.88,13855.77,-1556.89,3401,139,0.87,0.21,0.09,1
299,Raipur,Delivery Partner,20342.41,19227.91,1114.49,7818,183,0.77,0.15,0.1,0
300,Bilaspur,Auto Driver,12670.86,11940.89,729.97,2719,92,0.87,0.19,0.16,0
301,Durg,Shop Owner,35019.72,33748.08,1271.64,15767,94,0.76,0.32,0.09,0
302,Korba,Freelancer,18316.59,16192.61,2123.98,7243,53,0.98,0.47,0.28,1
303,Raipur,Street Vendor,21629.95,23060.92,-1430.97,11744,108,0.89,0.36,0.19,1
304,Raipur,Freelancer,24894.62,17131.92,7762.7,15379,144,0.87,0.41,0.08,1
305,Bilaspur,Delivery Partner,8463.7,5386.11,3077.59,5313,75,0.66,0.39,0.0,0
306,Korba,Street Vendor,22340.88,17451.58,4889.3,14001,64,0.74,0.12,0.28,1
307,Raipur,Delivery Partner,13921.59,9737.45,4184.13,3116,57,0.68,0.27,0.01,0
308,Durg,Street Vendor,18747.28,13970.22,4777.06,11797,65,0.85,0.42,0.15,1
309,Bilaspur,Freelancer,15739.27,13570.36,2168.91,9186,104,0.69,0.33,0.0,0
310,Korba,Street Vendor,7870.39,8019.83,-149.43,16122,129,0.99,0.39,0.23,1
311,Bilaspur,Delivery Partner,13679.9,10112.51,3567.39,14474,133,0.83,0.41,0.23,1
312,Durg,Shop Owner,26056.43,30113.85,-4057.41,6009,153,0.94,0.1,0.22,1
313,Bhilai,Auto Driver,23413.64,23354.18,59.46,14297,58,0.66,0.11,0.3,1
314,Raipur,Auto Driver,10802.63,8890.94,1911.69,11171,197,0.9,0.12,0.28,1
315,Raipur,Street Vendor,32267.24,24219.82,8047.42,12195,140,0.77,0.24,0.25,1
316,Bhilai,Shop Owner,11919.53,13157.84,-1238.32,11256,154,0.69,0.49,0.29,1
317,Korba,Freelancer,30409.15,28523.62,1885.53,19044,148,0.73,0.27,0.25,1
318,Bhilai,Freelancer,31742.08,36044.25,-4302.16,6557,181,0.93,0.46,0.27,1
319,Bilaspur,Street Vendor,8818.78,7045.66,1773.11,18998,95,0.68,0.34,0.02,0
320,Korba,Street Vendor,23762.96,15613.02,8149.94,13546,89,0.62,0.45,0.22,1
321,Korba,Delivery Partner,30775.01,28419.39,2355.62,9415,165,0.77,0.16,0.01,0
322,Bilaspur,Auto Driver,17773.23,14526.16,3247.07,11865,184,0.68,0.34,0.0,0
323,Korba,Delivery Partner,12779.76,10045.54,2734.22,14707,190,0.77,0.12,0.09,0
324,Korba,Delivery Partner,23385.19,28055.83,-4670.64,13814,65,0.9,0.15,0.12,1
325,Raipur,Delivery Partner,22510.2,13785.31,8724.89,14541,58,0.71,0.27,0.19,0
326,Bhilai,Auto Driver,25702.82,17002.66,8700.16,7310,100,0.75,0.39,0.28,1
327,Bilaspur,Shop Owner,24392.68,27082.78,-2690.1,5664,122,0.74,0.15,0.1,1
328,Bilaspur,Freelancer,10283.09,10310.17,-27.08,4230,114,0.72,0.15,0.14,1
329,Bilaspur,Auto Driver,14875.82,10035.67,4840.15,6173,107,0.85,0.11,0.25,1
330,Durg,Auto Driver,28440.33,33565.88,-5125.55,12578,76,0.79,0.43,0.04,1
331,Korba,Auto Driver,12320.12,13370.71,-1050.59,18835,51,0.95,0.19,0.2,1
332,Korba,Auto Driver,26885.53,16327.42,10558.11,6559,121,0.62,0.43,0.16,1
333,Bhilai,Delivery Partner,21686.36,22545.56,-859.2,8989,118,0.63,0.35,0.24,1
334,Durg,Shop Owner,16654.18,12044.98,4609.2,9846,82,0.86,0.37,0.2,0
335,Bilaspur,Delivery Partner,10625.96,12376.73,-1750.77,7788,66,0.64,0.5,0.16,1
336,Bhilai,Freelancer,10276.82,7426.69,2850.13,9162,180,0.68,0.18,0.14,0
337,Bilaspur,Auto Driver,13785.69,13195.88,589.81,3518,69,0.72,0.38,0.03,0
338,Raipur,Delivery Partner,9622.26,5860.6,3761.66,18194,183,0.7,0.36,0.2,0
339,Durg,Shop Owner,9768.16,6881.17,2886.99,4642,59,0.84,0.2,0.06,0
340,Raipur,Freelancer,25604.29,21101.33,4502.95,10475,162,0.75,0.41,0.28,1
341,Bhilai,Street Vendor,7293.69,8051.37,-757.68,14905,81,0.69,0.48,0.2,1
342,Bilaspur,Delivery Partner,20364.74,21363.23,-998.5,5676,172,0.89,0.27,0.0,1
343,Bilaspur,Delivery Partner,9914.28,10196.16,-281.88,12278,162,0.93,0.36,0.02,1
344,Bhilai,Street Vendor,26727.44,17039.16,9688.27,10252,111,0.84,0.21,0.2,0
345,Durg,Auto Driver,11913.01,13814.64,-1901.63,16924,180,0.85,0.42,0.22,1
346,Korba,Delivery Partner,20912.49,22581.96,-1669.47,18678,162,0.95,0.27,0.27,1
347,Bilaspur,Street Vendor,25262.14,24710.12,552.02,6458,172,0.88,0.41,0.13,1
348,Korba,Auto Driver,8053.65,8817.5,-763.86,9829,188,0.84,0.47,0.06,1
349,Korba,Shop Owner,14713.43,15122.11,-408.68,13173,170,0.7,0.18,0.05,1
350,Korba,Delivery Partner,10606.16,11974.51,-1368.35,4668,96,0.87,0.17,0.03,1
351,Korba,Shop Owner,7758.44,7231.08,527.36,2060,112,0.63,0.47,0.26,1
352,Raipur,Shop Owner,12511.49,9246.87,3264.62,8972,186,0.63,0.25,0.25,0
353,Korba,Shop Owner,10610.79,11130.86,-520.07,8968,176,0.84,0.44,0.05,1
354,Bilaspur,Street Vendor,19714.06,16910.04,2804.03,13510,153,0.95,0.25,0.16,0
355,Bilaspur,Street Vendor,18913.31,11565.06,7348.25,9081,171,0.74,0.16,0.03,0
356,Bilaspur,Auto Driver,17780.23,11284.03,6496.2,17093,176,0.69,0.34,0.07,0
357,Korba,Street Vendor,15467.81,17368.52,-1900.7,4242,123,0.76,0.27,0.23,1
358,Korba,Street Vendor,14272.51,8753.11,5519.39,2238,97,0.84,0.32,0.04,0
359,Raipur,Delivery Partner,13601.08,15469.94,-1868.86,7126,107,0.8,0.18,0.13,1
360,Bilaspur,Delivery Partner,14219.94,13315.65,904.29,5700,75,0.7,0.13,0.0,0
361,Korba,Auto Driver,26304.44,29579.4,-3274.97,12738,157,0.73,0.4,0.24,1
362,Bhilai,Freelancer,33510.58,29482.13,4028.45,5764,79,0.86,0.44,0.0,1
363,Bilaspur,Shop Owner,8081.73,7992.76,88.97,6780,131,0.75,0.49,0.24,1
364,Bilaspur,Auto Driver,8525.56,5473.43,3052.13,10397,113,0.84,0.12,0.21,0
365,Bilaspur,Freelancer,12539.13,7586.4,4952.73,5306,179,0.86,0.36,0.15,0
366,Bhilai,Freelancer,26914.69,17222.12,9692.57,18633,107,0.91,0.41,0.23,1
367,Korba,Street Vendor,26429.72,27168.21,-738.49,4618,120,0.86,0.11,0.1,1
368,Bhilai,Freelancer,19438.89,16715.46,2723.43,15145,85,0.94,0.2,0.16,0
369,Bilaspur,Street Vendor,9476.65,6836.01,2640.65,7944,89,0.84,0.39,0.26,1
370,Raipur,Delivery Partner,19394.49,18440.29,954.19,8539,164,0.93,0.4,0.2,0
371,Bilaspur,Street Vendor,14506.0,10662.28,3843.73,17020,198,0.88,0.35,0.07,0
372,Raipur,Freelancer,34677.34,30409.03,4268.3,6933,133,0.91,0.41,0.22,1
373,Bhilai,Delivery Partner,9514.68,10727.91,-1213.23,18034,128,0.82,0.2,0.01,1
374,Durg,Delivery Partner,10154.77,10578.61,-423.83,14742,153,0.87,0.18,0.03,1
375,Korba,Street Vendor,34741.58,38076.47,-3334.89,11867,92,0.97,0.38,0.24,1
376,Bilaspur,Shop Owner,19186.3,11976.29,7210.01,4850,198,0.91,0.5,0.17,1
377,Durg,Street Vendor,9736.23,11196.3,-1460.06,19375,149,0.62,0.11,0.25,1
378,Durg,Street Vendor,18029.18,15169.77,2859.41,12776,117,1.0,0.48,0.23,1
379,Durg,Shop Owner,7383.5,7074.22,309.29,2650,159,0.75,0.26,0.19,0
380,Bhilai,Auto Driver,19761.67,22066.42,-2304.75,4217,63,0.62,0.28,0.14,1
381,Raipur,Street Vendor,14277.59,16491.02,-2213.43,5716,136,0.88,0.45,0.21,1
382,Korba,Street Vendor,9310.92,8934.58,376.34,18999,199,0.78,0.16,0.2,0
383,Durg,Freelancer,12675.86,8909.36,3766.5,18590,61,0.78,0.37,0.21,0
384,Korba,Street Vendor,15390.43,14631.68,758.75,11802,157,0.74,0.48,0.02,1
385,Durg,Shop Owner,14433.36,10792.85,3640.5,15117,56,0.8,0.47,0.29,1
386,Korba,Freelancer,17380.09,20827.31,-3447.21,12020,168,0.85,0.21,0.28,1
387,Durg,Street Vendor,25453.37,27748.86,-2295.5,5135,91,0.98,0.13,0.03,1
388,Bilaspur,Auto Driver,22936.18,20217.43,2718.76,4775,187,0.63,0.18,0.13,0
389,Bhilai,Freelancer,18950.8,13139.4,5811.4,18575,185,0.69,0.15,0.01,0
390,Bhilai,Auto Driver,21175.01,25097.13,-3922.12,14057,135,0.96,0.24,0.23,1
391,Bilaspur,Delivery Partner,7621.66,6761.15,860.5,3289,177,0.66,0.35,0.19,0
392,Bhilai,Auto Driver,24496.53,26785.21,-2288.68,12345,58,0.68,0.28,0.1,1
393,Bhilai,Auto Driver,38215.62,30126.34,8089.28,9692,130,0.91,0.41,0.28,1
394,Durg,Street Vendor,17285.74,15480.1,1805.64,17787,87,0.94,0.3,0.11,0
395,Durg,Shop Owner,18743.4,19820.55,-1077.15,13069,190,0.96,0.23,0.25,1
396,Bilaspur,Shop Owner,24452.0,18043.03,6408.97,19958,121,0.75,0.3,0.2,0
397,Raipur,Auto Driver,17802.57,15024.19,2778.37,2719,199,0.84,0.44,0.17,1
398,Raipur,Shop Owner,24572.58,25498.44,-925.85,18732,118,0.67,0.46,0.2,1
399,Bilaspur,Shop Owner,20044.57,21066.95,-1022.39,17916,176,0.84,0.31,0.02,1
400,Durg,Street Vendor,8224.26,6667.67,1556.59,17632,107,0.69,0.16,0.28,1
401,Raipur,Shop Owner,8863.71,7798.11,1065.6,7592,65,0.85,0.46,0.23,1
402,Bilaspur,Delivery Partner,16287.98,14421.58,1866.4,16996,161,0.74,0.25,0.15,0
403,Bilaspur,Auto Driver,18774.15,18319.69,454.46,3848,101,0.97,0.41,0.3,1
404,Raipur,Auto Driver,18901.57,11903.61,6997.95,19888,185,0.71,0.28,0.05,0
405,Korba,Shop Owner,9495.03,8935.58,559.46,17198,66,0.68,0.18,0.17,0
406,Durg,Auto Driver,13849.5,8468.88,5380.63,2191,103,0.64,0.25,0.08,0
407,Durg,Freelancer,15864.76,15339.29,525.47,13410,77,0.94,0.47,0.28,1
408,Bilaspur,Auto Driver,18146.98,21377.43,-3230.46,2307,107,0.89,0.21,0.21,1
409,Raipur,Freelancer,25201.56,19856.25,5345.3,6891,178,0.64,0.21,0.3,1
410,Korba,Delivery Partner,20301.0,14598.34,5702.66,13151,125,0.71,0.48,0.1,1
411,Bhilai,Auto Driver,13290.04,11729.48,1560.57,13241,122,0.9,0.3,0.23,0
412,Bilaspur,Street Vendor,13318.1,15514.52,-2196.42,17472,64,0.78,0.22,0.26,1
413,Raipur,Delivery Partner,26413.56,30041.14,-3627.58,15782,181,0.73,0.26,0.21,1
414,Bhilai,Freelancer,14026.6,15680.08,-1653.47,2627,165,0.72,0.48,0.15,1
415,Bilaspur,Auto Driver,20702.39,13869.56,6832.83,18260,119,0.96,0.27,0.1,0
416,Raipur,Auto Driver,22143.43,22015.4,128.03,12178,89,0.76,0.43,0.1,1
417,Bhilai,Delivery Partner,8479.49,5472.64,3006.86,16391,151,0.69,0.41,0.02,1
418,Korba,Shop Owner,27559.61,20224.27,7335.34,6006,139,0.92,0.35,0.22,0
419,Korba,Delivery Partner,12909.38,15256.74,-2347.37,15558,80,0.62,0.49,0.21,1
420,Raipur,Delivery Partner,29944.96,34096.71,-4151.75,7454,71,0.79,0.16,0.11,1
421,Korba,Auto Driver,14777.06,16960.15,-2183.1,8509,63,0.75,0.43,0.24,1
422,Bhilai,Shop Owner,21900.94,25394.86,-3493.92,15269,107,0.87,0.28,0.16,1
423,Bilaspur,Auto Driver,20846.57,20718.27,128.29,11603,66,0.97,0.26,0.25,1
424,Korba,Shop Owner,33522.97,21658.58,11864.39,11890,171,0.93,0.48,0.24,1
425,Bilaspur,Auto Driver,21467.82,22541.58,-1073.76,17161,177,0.86,0.48,0.02,1
426,Durg,Delivery Partner,13333.24,11353.38,1979.86,18223,80,0.64,0.43,0.1,1
427,Durg,Street Vendor,13237.86,15363.63,-2125.77,4418,152,0.85,0.19,0.19,1
428,Bilaspur,Freelancer,12198.27,10567.88,1630.39,9549,143,0.82,0.41,0.25,1
429,Bilaspur,Auto Driver,8574.82,9488.27,-913.45,19831,171,0.81,0.47,0.09,1
430,Durg,Delivery Partner,16459.99,19538.21,-3078.23,15699,130,0.89,0.21,0.1,1
431,Bhilai,Delivery Partner,30151.45,26311.42,3840.03,15704,109,0.68,0.25,0.14,0
432,Raipur,Freelancer,15739.31,15324.61,414.7,15380,96,0.8,0.48,0.28,1
433,Raipur,Auto Driver,9740.88,10270.49,-529.61,2717,107,0.74,0.17,0.24,1
434,Bhilai,Freelancer,13073.89,9687.71,3386.18,8548,184,0.65,0.23,0.07,0
435,Durg,Street Vendor,17050.11,10633.05,6417.06,19937,139,0.98,0.27,0.23,0
436,Bilaspur,Freelancer,25254.67,15247.62,10007.05,17833,108,0.81,0.25,0.17,0
437,Korba,Freelancer,31014.49,22782.97,8231.52,7956,139,0.64,0.43,0.14,1
438,Bilaspur,Freelancer,22124.3,23263.28,-1138.98,8124,173,0.9,0.13,0.22,1
439,Bhilai,Shop Owner,24915.26,26312.92,-1397.66,15971,74,0.71,0.33,0.11,1
440,Bilaspur,Freelancer,16719.06,17024.98,-305.93,11021,167,0.7,0.11,0.27,1
441,Bhilai,Shop Owner,20408.41,15190.36,5218.04,5406,197,0.87,0.19,0.25,0
442,Bhilai,Auto Driver,25948.97,19783.14,6165.83,8792,155,0.8,0.24,0.04,0
443,Bhilai,Freelancer,20240.2,24108.2,-3868.0,2287,115,0.77,0.3,0.13,1
444,Bilaspur,Street Vendor,10308.38,11964.52,-1656.14,5178,137,0.93,0.44,0.17,1
445,Bhilai,Street Vendor,12225.28,13862.83,-1637.55,19755,114,0.86,0.43,0.23,1
446,Bhilai,Auto Driver,21583.17,25629.82,-4046.65,15482,124,0.94,0.14,0.1,1
447,Korba,Street Vendor,29110.65,17560.79,11549.86,17029,79,0.75,0.48,0.04,1
448,Raipur,Freelancer,13837.74,13791.86,45.88,10745,96,0.62,0.48,0.04,1
449,Bilaspur,Freelancer,19001.7,16091.11,2910.59,14488,59,0.63,0.17,0.08,0
450,Korba,Freelancer,29814.0,21012.56,8801.44,15210,179,0.87,0.27,0.29,1
451,Bilaspur,Shop Owner,9865.22,9155.1,710.12,5981,177,0.95,0.11,0.05,0
452,Bhilai,Auto Driver,26567.0,31791.38,-5224.38,4776,145,0.87,0.39,0.2,1
453,Bilaspur,Delivery Partner,23898.59,17463.53,6435.06,12900,153,0.65,0.1,0.13,0
454,Bilaspur,Street Vendor,10238.26,6918.64,3319.63,17886,93,0.97,0.43,0.14,1
455,Durg,Delivery Partner,15498.44,16077.51,-579.08,4253,128,0.96,0.14,0.0,1
456,Raipur,Shop Owner,23262.81,21499.02,1763.79,2935,190,0.98,0.2,0.17,0
457,Bilaspur,Auto Driver,22274.14,22268.81,5.33,6603,138,0.76,0.42,0.14,1
458,Bhilai,Shop Owner,21015.13,19315.49,1699.64,4575,148,0.96,0.49,0.14,1
459,Bilaspur,Auto Driver,23353.01,26055.74,-2702.73,6103,78,0.88,0.23,0.11,1
460,Durg,Shop Owner,13885.96,10470.65,3415.31,15990,53,0.77,0.15,0.3,1
461,Bilaspur,Street Vendor,20173.58,15826.53,4347.04,12164,158,0.94,0.37,0.06,0
462,Durg,Freelancer,25085.49,23864.79,1220.7,2923,186,0.63,0.14,0.02,0
463,Bilaspur,Delivery Partner,24683.03,24255.14,427.89,17882,87,0.81,0.32,0.08,0
464,Raipur,Freelancer,32920.92,31270.86,1650.06,2375,56,0.86,0.46,0.14,1
465,Raipur,Freelancer,13730.08,15994.8,-2264.72,2599,170,0.99,0.41,0.25,1
466,Korba,Street Vendor,31246.26,31423.21,-176.95,15945,60,0.75,0.35,0.17,1
467,Bilaspur,Delivery Partner,14097.48,15358.66,-1261.18,15778,146,0.8,0.33,0.05,1
468,Bilaspur,Street Vendor,23706.03,26635.94,-2929.9,16327,151,0.75,0.15,0.2,1
469,Korba,Street Vendor,21722.59,14797.72,6924.88,19576,123,0.79,0.27,0.18,0
470,Bhilai,Freelancer,17217.13,12009.34,5207.79,3211,53,0.89,0.45,0.06,1
471,Durg,Delivery Partner,22914.63,21681.57,1233.06,19303,85,0.82,0.34,0.02,0
472,Bhilai,Delivery Partner,27088.74,25328.28,1760.46,18122,80,0.84,0.17,0.02,0
473,Korba,Delivery Partner,10933.49,11751.81,-818.33,8411,85,0.91,0.18,0.08,1
474,Korba,Delivery Partner,26515.8,18727.9,7787.9,9211,135,0.79,0.45,0.13,1
475,Durg,Shop Owner,11000.3,10678.64,321.66,2904,198,0.61,0.16,0.07,0
476,Bilaspur,Auto Driver,19264.23,12189.23,7074.99,18081,157,0.62,0.36,0.25,0
477,Raipur,Shop Owner,21039.67,13483.6,7556.07,19857,176,0.85,0.21,0.24,0
478,Korba,Shop Owner,20373.82,14236.75,6137.06,10415,168,0.79,0.2,0.01,0
479,Bilaspur,Shop Owner,9243.47,9242.67,0.8,10134,172,0.67,0.31,0.06,0
480,Bilaspur,Freelancer,21493.05,23919.26,-2426.21,13410,116,0.75,0.34,0.25,1
481,Raipur,Street Vendor,15989.1,15098.81,890.28,7452,58,0.82,0.12,0.29,1
482,Bhilai,Freelancer,28520.21,24833.0,3687.21,4313,159,0.78,0.46,0.14,1
483,Bhilai,Shop Owner,11098.0,7764.66,3333.34,5862,183,0.87,0.4,0.28,1
484,Bilaspur,Delivery Partner,22806.87,22858.42,-51.56,3079,160,0.77,0.13,0.2,1
485,Korba,Shop Owner,13144.69,15432.29,-2287.6,11095,55,0.89,0.17,0.09,1
486,Korba,Street Vendor,14461.58,15596.93,-1135.36,11281,94,0.79,0.14,0.28,1
487,Raipur,Delivery Partner,12198.74,9697.43,2501.31,8681,63,0.93,0.36,0.07,0
488,Bilaspur,Auto Driver,31623.66,19290.6,12333.05,13538,131,0.92,0.4,0.08,0
489,Durg,Shop Owner,32465.21,36356.3,-3891.08,7296,86,0.88,0.43,0.04,1
490,Korba,Street Vendor,31333.03,21341.88,9991.15,14271,95,0.6,0.31,0.22,0
491,Raipur,Shop Owner,12961.98,10132.35,2829.63,18234,145,0.74,0.26,0.18,0
492,Durg,Delivery Partner,25738.48,16511.03,9227.45,6530,184,0.91,0.23,0.17,0
493,Korba,Shop Owner,14730.47,15334.65,-604.17,4159,94,0.8,0.33,0.04,1
494,Korba,Auto Driver,9716.66,7510.11,2206.55,11713,90,0.8,0.34,0.09,0
495,Korba,Shop Owner,23314.63,22016.25,1298.38,19632,68,0.85,0.14,0.17,0
496,Bhilai,Shop Owner,18354.44,11261.16,7093.28,6603,175,0.83,0.46,0.27,1
497,Bilaspur,Street Vendor,24327.09,18913.06,5414.03,11856,91,0.67,0.42,0.08,1
498,Bhilai,Street Vendor,25138.83,23977.22,1161.61,9237,145,0.93,0.27,0.05,0
499,Raipur,Shop Owner,24271.68,14775.76,9495.92,6476,122,0.84,0.39,0.12,0
500,Bhilai,Street Vendor,19265.65,15406.13,3859.52,8008,101,0.88,0.22,0.2,0
501,Raipur,Shop Owner,17161.53,17712.32,-550.79,6712,57,0.86,0.47,0.1,1
502,Raipur,Freelancer,7708.33,5593.73,2114.6,14940,61,0.74,0.46,0.27,1
503,Durg,Shop Owner,7868.44,5711.03,2157.42,15798,134,0.97,0.23,0.09,0
504,Bilaspur,Street Vendor,25287.67,20157.69,5129.99,14496,179,0.99,0.16,0.13,0
505,Durg,Delivery Partner,7932.6,5742.79,2189.8,17187,118,0.69,0.25,0.12,0
506,Raipur,Delivery Partner,8842.63,9365.38,-522.74,16605,151,0.86,0.42,0.01,1
507,Korba,Shop Owner,19667.45,14733.35,4934.09,11947,129,0.92,0.29,0.26,1
508,Raipur,Auto Driver,11146.85,7669.22,3477.63,19297,183,0.87,0.44,0.1,1
509,Durg,Auto Driver,22066.88,14083.32,7983.56,15386,127,0.78,0.2,0.03,0
510,Durg,Shop Owner,20203.37,21858.97,-1655.6,5968,105,0.86,0.22,0.19,1
511,Korba,Delivery Partner,12129.0,8861.78,3267.22,11158,136,0.67,0.44,0.25,1
512,Durg,Freelancer,17566.07,13784.52,3781.54,13695,182,0.99,0.26,0.28,1
513,Durg,Street Vendor,17677.98,14456.87,3221.11,13891,131,0.76,0.37,0.27,1
514,Bilaspur,Delivery Partner,16552.09,19287.07,-2734.98,7480,147,0.91,0.21,0.12,1
515,Korba,Delivery Partner,16185.6,14834.72,1350.88,17708,147,0.67,0.12,0.14,0
516,Korba,Shop Owner,28278.22,25009.36,3268.86,15668,138,0.84,0.13,0.12,0
517,Bilaspur,Shop Owner,28332.81,28028.18,304.63,8768,66,0.71,0.18,0.01,0
518,Raipur,Shop Owner,14670.47,17567.02,-2896.55,16783,65,0.75,0.23,0.17,1
519,Raipur,Delivery Partner,7674.77,8818.32,-1143.55,4721,159,0.95,0.19,0.22,1
520,Bilaspur,Freelancer,7270.01,4680.45,2589.56,12298,81,0.88,0.22,0.07,0
521,Korba,Delivery Partner,22140.07,15806.35,6333.72,11271,162,0.76,0.19,0.24,0
522,Durg,Street Vendor,10170.26,11456.51,-1286.25,2918,79,0.91,0.37,0.14,1
523,Korba,Street Vendor,18785.52,20091.12,-1305.6,8637,98,0.94,0.32,0.03,1
524,Raipur,Delivery Partner,26417.19,19571.25,6845.95,13461,177,0.96,0.1,0.02,0
525,Durg,Freelancer,23176.04,16507.7,6668.34,5768,109,0.77,0.19,0.11,0
526,Raipur,Auto Driver,23876.09,15855.64,8020.44,15854,161,0.88,0.3,0.3,1
527,Korba,Freelancer,22152.63,13567.48,8585.14,4757,114,0.98,0.21,0.07,0
528,Durg,Freelancer,6700.43,4484.83,2215.6,13875,123,0.8,0.29,0.0,0
529,Bhilai,Shop Owner,34121.08,39973.19,-5852.11,15327,120,0.84,0.3,0.21,1
530,Durg,Street Vendor,30041.63,31353.89,-1312.26,17699,178,0.66,0.3,0.16,1
531,Bilaspur,Shop Owner,19108.53,14606.42,4502.11,5918,93,0.99,0.27,0.22,0
532,Korba,Street Vendor,8752.24,9260.83,-508.59,9776,129,0.99,0.48,0.11,1
533,Raipur,Delivery Partner,15526.16,10675.98,4850.18,12754,107,0.85,0.35,0.24,0
534,Bilaspur,Delivery Partner,29742.5,24197.74,5544.76,4630,139,0.84,0.23,0.24,0
535,Durg,Freelancer,17543.83,13683.11,3860.72,16271,105,0.83,0.18,0.16,0
536,Bhilai,Delivery Partner,13699.22,12103.39,1595.83,9366,62,0.74,0.18,0.21,0
537,Raipur,Shop Owner,15257.08,11358.62,3898.45,6136,137,0.66,0.12,0.09,0
538,Bhilai,Auto Driver,12877.29,8678.63,4198.66,5720,117,0.97,0.1,0.05,0
539,Korba,Street Vendor,11658.6,10870.43,788.17,19296,67,0.89,0.32,0.09,0
540,Bilaspur,Delivery Partner,10787.12,8665.23,2121.89,9162,197,0.83,0.25,0.17,0
541,Bhilai,Freelancer,19191.89,14128.82,5063.07,6626,139,0.97,0.2,0.13,0
542,Raipur,Auto Driver,23647.16,19177.61,4469.55,13049,68,0.83,0.28,0.23,0
543,Bilaspur,Shop Owner,17893.88,21319.86,-3425.98,9011,166,0.84,0.42,0.1,1
544,Raipur,Auto Driver,16224.17,10342.98,5881.19,2143,141,0.85,0.28,0.14,0
545,Bhilai,Auto Driver,25048.78,26280.3,-1231.53,18684,112,0.64,0.18,0.16,1
546,Bilaspur,Street Vendor,9408.37,10714.0,-1305.63,10747,62,0.85,0.27,0.2,1
547,Bilaspur,Freelancer,11416.24,7001.03,4415.21,17126,130,0.94,0.27,0.17,0
548,Korba,Freelancer,17013.42,18065.67,-1052.25,10269,65,0.72,0.34,0.28,1
549,Durg,Freelancer,27078.32,26224.81,853.51,17732,100,0.68,0.14,0.17,0
550,Korba,Shop Owner,24614.66,27286.06,-2671.39,8666,192,0.77,0.14,0.05,1
551,Bhilai,Shop Owner,19952.43,14506.37,5446.07,6500,121,0.73,0.35,0.17,0
552,Bhilai,Delivery Partner,14988.17,15253.7,-265.52,2363,168,0.7,0.22,0.02,1
553,Bilaspur,Street Vendor,27673.07,24611.45,3061.63,15708,147,0.75,0.42,0.19,1
554,Raipur,Freelancer,9083.3,9380.14,-296.84,2773,185,0.73,0.15,0.15,1
555,Bilaspur,Shop Owner,13246.16,9031.52,4214.63,2739,59,0.93,0.26,0.08,0
556,Bilaspur,Delivery Partner,18548.12,16000.17,2547.95,11045,198,0.65,0.27,0.02,0
557,Raipur,Auto Driver,27064.19,30244.07,-3179.87,14373,93,0.94,0.39,0.01,1
558,Raipur,Auto Driver,15711.05,15768.45,-57.4,10084,119,0.85,0.13,0.07,1
559,Bhilai,Street Vendor,19145.65,21107.76,-1962.11,11513,76,0.7,0.13,0.25,1
560,Raipur,Shop Owner,23412.13,19698.6,3713.53,18615,175,0.75,0.29,0.22,0
561,Bilaspur,Shop Owner,20193.85,19588.59,605.26,6497,159,0.74,0.14,0.19,0
562,Durg,Street Vendor,22721.98,21331.03,1390.95,15472,62,0.88,0.5,0.09,1
563,Bhilai,Delivery Partner,33770.24,25974.42,7795.83,4880,189,0.97,0.29,0.02,0
564,Bhilai,Auto Driver,20860.22,16488.62,4371.61,4663,172,0.64,0.17,0.23,0
565,Bilaspur,Freelancer,22467.49,21612.1,855.39,15569,176,0.87,0.49,0.28,1
566,Bilaspur,Auto Driver,21578.37,24589.62,-3011.25,4892,159,0.72,0.45,0.06,1
567,Korba,Shop Owner,12470.48,10273.18,2197.3,9787,75,0.98,0.35,0.3,1
568,Korba,Street Vendor,17147.84,12408.24,4739.61,4682,193,0.74,0.28,0.3,1
569,Bilaspur,Auto Driver,26624.86,30116.53,-3491.67,9688,61,0.76,0.28,0.19,1
570,Raipur,Delivery Partner,8707.19,7774.39,932.8,4637,124,0.98,0.17,0.08,0
571,Durg,Street Vendor,37568.94,23272.86,14296.09,2654,192,0.63,0.47,0.12,1
572,Korba,Shop Owner,18965.67,11914.15,7051.52,9448,147,0.92,0.48,0.13,1
573,Korba,Street Vendor,13183.38,13079.92,103.46,10417,154,0.84,0.4,0.15,0
