user_id,city,job_type,income,expenses,savings,income_volatility,digital_ratio,txn_frequency,late_night_ratio,loan_amount,default
276,Durg,Delivery Partner,16191.2,10770.89,3044.82,0.43,0.74,140,0.45,70000.0,0
277,Bilaspur,Delivery Partner,27303.0,19910.42,9132.64,0.48,0.92,135,0.4,81000.0,1
278,Durg,Delivery Partner,28405.83,22707.25,3304.54,0.32,0.98,115,0.29,33000.0,0
279,Bilaspur,Street Vendor,15470.3,11458.69,2372.66,0.24,0.49,176,0.13,73000.0,1
280,Bilaspur,Auto Driver,13139.15,7095.55,7507.69,0.32,0.42,210,0.07,19000.0,1
281,Bilaspur,Delivery Partner,17120.28,9733.1,6220.63,0.64,0.9,130,0.42,27000.0,1
282,Bhilai,Street Vendor,11669.82,7807.98,1879.25,0.2,0.67,108,0.04,50000.0,0
283,Bhilai,Shop Owner,53832.39,37222.92,14996.03,0.05,0.69,255,0.09,126000.0,0
284,Raipur,Delivery Partner,18041.67,11563.18,6139.25,0.48,0.91,149,0.6,22000.0,0
285,Durg,Delivery Partner,20826.2,14611.4,6260.48,0.38,0.77,214,0.3,28000.0,0
286,Raipur,Street Vendor,11836.71,8002.98,3037.32,0.25,0.68,120,0.09,41000.0,0
287,Bhilai,Street Vendor,9870.78,6395.11,3771.87,0.31,0.64,134,0.07,37000.0,0
288,Durg,Delivery Partner,30975.91,19948.23,11506.4,0.38,0.91,129,0.47,36000.0,1
289,Raipur,Delivery Partner,16217.82,11207.21,2038.5,0.34,0.97,115,0.52,28000.0,0
290,Durg,Street Vendor,14462.25,11557.67,2197.53,0.28,0.46,216,0.15,67000.0,1
291,Raipur,Street Vendor,16233.55,12122.66,3019.26,0.24,0.61,237,0.04,79000.0,0
292,Raipur,Street Vendor,17999.45,13858.02,5211.5,0.33,0.47,227,0.09,62000.0,1
293,Bilaspur,Freelancer,33537.46,23393.91,4357.13,0.54,0.87,18,0.66,123000.0,0
294,Bhilai,Street Vendor,12666.46,9081.79,2298.42,0.17,0.57,252,0.03,63000.0,0
295,Raipur,Delivery Partner,23422.41,17950.67,2663.42,0.52,0.71,128,0.48,32000.0,0
296,Durg,Auto Driver,12942.03,9496.82,1429.63,0.23,0.67,109,0.09,41000.0,1
297,Bilaspur,Shop Owner,27242.08,20336.1,6458.96,0.1,0.85,318,0.04,109000.0,1
298,Raipur,Freelancer,31616.39,15040.48,17331.94,0.53,0.81,5,0.78,60000.0,0
299,Durg,Street Vendor,15359.2,10510.3,3516.35,0.18,0.3,203,0.14,74000.0,1
300,Raipur,Auto Driver,21423.93,16307.66,5966.21,0.15,0.67,109,0.17,77000.0,0
301,Raipur,Street Vendor,12139.58,10170.93,873.26,0.11,0.6,268,0.07,22000.0,1
302,Durg,Delivery Partner,19679.84,11198.05,7057.99,0.39,0.71,88,0.55,89000.0,1
303,Durg,Shop Owner,13850.33,11094.33,3198.35,0.2,0.71,360,0.02,19000.0,0
304,Durg,Auto Driver,14039.18,9697.78,4945.42,0.41,0.59,131,0.21,69000.0,0
305,Bilaspur,Shop Owner,32400.21,24518.38,6856.79,0.05,0.56,259,0.01,54000.0,1
306,Korba,Shop Owner,38219.49,23006.88,19518.99,0.05,0.69,413,0.03,149000.0,0
307,Durg,Delivery Partner,20132.2,12401.68,3269.61,0.56,0.86,144,0.58,43000.0,1
308,Bhilai,Delivery Partner,21453.12,12371.64,10415.89,0.47,0.85,120,0.26,27000.0,0
309,Bilaspur,Freelancer,26927.84,8551.86,22010.74,0.6,0.86,11,0.58,76000.0,1
310,Raipur,Street Vendor,21737.77,14481.27,6172.93,0.16,0.63,183,0.11,105000.0,0
311,Bhilai,Delivery Partner,20628.44,9409.27,11684.96,0.28,0.91,161,0.48,42000.0,0
312,Raipur,Delivery Partner,22840.46,15913.63,6525.28,0.59,0.78,197,0.5,54000.0,1
313,Raipur,Delivery Partner,26813.1,17324.57,5491.5,0.47,0.75,200,0.57,133000.0,0
314,Korba,Street Vendor,16254.95,11211.78,4504.52,0.14,0.65,182,0.12,53000.0,1
315,Bilaspur,Delivery Partner,23219.38,16159.55,5117.12,0.49,0.89,147,0.25,89000.0,0
316,Durg,Auto Driver,26985.35,18407.36,9291.52,0.27,0.72,136,0.21,44000.0,0
317,Bhilai,Street Vendor,19805.08,14628.22,6026.93,0.38,0.55,213,0.1,61000.0,1
318,Raipur,Shop Owner,46061.59,38181.31,7241.01,0.33,0.72,407,0.01,178000.0,1
319,Raipur,Auto Driver,16941.13,14509.19,1965.48,0.43,0.71,180,0.11,22000.0,0
320,Raipur,Street Vendor,10224.15,5529.08,4830.99,0.21,0.37,290,0.15,39000.0,0
321,Durg,Shop Owner,23088.62,17277.65,3994.43,0.22,0.68,384,0.06,29000.0,0
322,Bilaspur,Freelancer,20583.7,8039.0,10807.59,0.56,0.91,13,0.52,35000.0,1
323,Durg,Delivery Partner,22244.53,19111.32,1563.91,0.32,0.77,132,0.28,64000.0,0
324,Raipur,Street Vendor,18057.61,13662.98,4599.35,0.34,0.42,280,0.11,68000.0,1
325,Korba,Delivery Partner,19380.91,11863.99,4191.13,0.77,0.94,180,0.57,42000.0,1
326,Bilaspur,Delivery Partner,22533.44,15037.19,7310.56,0.34,0.84,160,0.56,24000.0,0
327,Durg,Auto Driver,14973.79,9616.35,6266.9,0.27,0.5,79,0.13,70000.0,1
328,Durg,Street Vendor,10671.22,6252.33,2231.49,0.35,0.54,289,0.07,23000.0,0
329,Bhilai,Freelancer,13734.06,7892.8,6878.54,0.63,0.87,39,0.51,40000.0,1
330,Raipur,Shop Owner,25365.1,20106.58,5624.37,0.3,0.52,197,0.04,32000.0,0
331,Bhilai,Delivery Partner,21913.87,8917.22,10054.8,0.55,0.74,150,0.23,82000.0,1
332,Bilaspur,Shop Owner,46005.99,33436.22,11436.66,0.12,0.81,412,0.08,192000.0,0
333,Raipur,Street Vendor,12221.21,7901.71,3106.26,0.15,0.55,155,0.09,35000.0,0
334,Raipur,Delivery Partner,15763.63,10081.11,5450.55,0.37,0.84,205,0.6,26000.0,0
335,Raipur,Street Vendor,12393.31,6776.93,3931.05,0.33,0.35,221,0.11,18000.0,1
336,Raipur,Delivery Partner,21271.16,14445.39,4906.15,0.5,0.77,102,0.35,102000.0,1
337,Bilaspur,Street Vendor,15704.43,12381.9,3869.79,0.22,0.55,160,0.08,61000.0,1
338,Bilaspur,Auto Driver,22767.71,16463.33,2867.21,0.33,0.77,119,0.06,58000.0,0
339,Bhilai,Freelancer,15933.68,6275.18,7546.18,0.54,0.88,15,0.33,29000.0,0
340,Raipur,Street Vendor,14911.44,9512.93,5744.66,0.3,0.34,188,0.14,53000.0,1
341,Bhilai,Street Vendor,15751.45,9853.17,3013.05,0.32,0.32,167,0.14,59000.0,1
342,Bhilai,Delivery Partner,30042.77,17349.73,12650.58,0.39,0.92,173,0.49,123000.0,0
343,Raipur,Delivery Partner,30877.94,20570.53,11204.82,0.39,0.93,128,0.39,96000.0,1
344,Bhilai,Auto Driver,12452.13,7074.05,5491.24,0.28,0.79,95,0.19,24000.0,0
345,Bhilai,Street Vendor,13569.3,11949.44,1547.12,0.22,0.46,224,0.06,64000.0,1
346,Durg,Freelancer,34326.84,22889.23,12844.95,0.62,0.88,25,0.3,115000.0,1
347,Durg,Delivery Partner,24480.81,8329.76,16151.75,0.42,0.81,108,0.42,25000.0,0
348,Raipur,Auto Driver,15486.5,10002.77,7075.51,0.22,0.6,108,0.23,40000.0,0
349,Bhilai,Street Vendor,11742.97,9324.39,1219.3,0.28,0.47,217,0.08,22000.0,0
350,Durg,Freelancer,15938.69,6362.93,10230.73,0.54,0.82,17,0.79,44000.0,0
351,Durg,Delivery Partner,22563.49,15525.66,3615.98,0.51,0.76,183,0.57,89000.0,1
352,Bilaspur,Delivery Partner,17511.88,10610.27,8189.84,0.56,0.8,86,0.48,39000.0,1
353,Durg,Delivery Partner,23468.83,15050.05,9811.23,0.42,0.77,239,0.38,31000.0,0
354,Raipur,Shop Owner,39277.36,28790.15,4600.98,0.16,0.84,388,0.05,157000.0,0
355,Raipur,Street Vendor,15504.83,13631.67,1212.93,0.21,0.4,158,0.11,71000.0,1
356,Durg,Street Vendor,16372.55,11183.13,2190.28,0.24,0.57,346,0.11,22000.0,0
357,Raipur,Freelancer,30305.71,13057.17,15887.5,0.63,0.94,38,0.77,134000.0,1
358,Durg,Street Vendor,13608.93,9898.4,4188.73,0.2,0.53,242,0.07,64000.0,0
359,Korba,Delivery Partner,15441.67,7616.98,5807.47,0.44,0.85,171,0.47,66000.0,0
360,Durg,Delivery Partner,21797.73,13495.62,8211.28,0.56,0.97,246,0.34,25000.0,0
361,Bhilai,Street Vendor,14739.64,10178.8,4281.07,0.44,0.51,144,0.06,32000.0,0
362,Durg,Delivery Partner,28005.03,17418.84,6173.53,0.45,0.98,180,0.44,59000.0,0
363,Bhilai,Delivery Partner,24698.06,9981.46,8734.62,0.41,0.89,87,0.6,66000.0,0
364,Durg,Street Vendor,14866.4,9670.18,5771.25,0.35,0.43,214,0.14,27000.0,1
365,Korba,Auto Driver,22208.73,10888.22,7615.18,0.21,0.54,158,0.14,105000.0,1
366,Bhilai,Street Vendor,20084.24,16221.92,3967.65,0.32,0.54,205,0.1,36000.0,1
367,Korba,Street Vendor,20417.5,15712.29,5772.53,0.26,0.55,176,0.04,52000.0,0
368,Korba,Freelancer,30853.57,14347.59,13804.3,0.66,0.84,25,0.8,98000.0,1
369,Raipur,Auto Driver,21469.71,12061.45,7821.85,0.19,0.5,112,0.19,42000.0,1
370,Raipur,Delivery Partner,27248.44,11873.27,17565.23,0.38,0.85,93,0.37,70000.0,0
371,Raipur,Auto Driver,17288.76,8822.28,7440.17,0.25,0.51,133,0.07,71000.0,1
372,Raipur,Delivery Partner,20007.72,10839.58,5516.52,0.34,0.77,125,0.32,41000.0,0
373,Raipur,Street Vendor,13671.01,8694.86,2090.0,0.14,0.37,245,0.02,51000.0,0
374,Durg,Delivery Partner,28163.18,16897.62,4662.04,0.41,0.89,122,0.44,112000.0,1
375,Raipur,Delivery Partner,21181.03,11604.14,3927.32,0.43,0.93,155,0.27,25000.0,0
376,Bhilai,Freelancer,34381.58,14489.02,14278.78,0.85,0.92,7,0.35,98000.0,1
377,Bilaspur,Freelancer,47468.73,21063.82,30798.87,0.49,0.82,38,0.31,57000.0,0
378,Raipur,Street Vendor,14129.92,10830.94,3507.82,0.24,0.33,148,0.02,70000.0,1
379,Bilaspur,Delivery Partner,33744.38,10277.22,23626.88,0.58,0.89,187,0.37,57000.0,0
380,Raipur,Street Vendor,10200.03,8168.3,2501.73,0.05,0.43,131,0.04,40000.0,0
381,Raipur,Freelancer,25115.81,10483.4,13699.04,0.4,0.99,36,0.58,98000.0,0
382,Durg,Delivery Partner,22859.59,15897.1,6553.93,0.39,0.77,190,0.29,57000.0,1
383,Durg,Delivery Partner,28880.2,21243.32,6656.59,0.46,0.9,114,0.34,111000.0,1
384,Bilaspur,Delivery Partner,28363.32,16837.66,6599.03,0.63,0.82,168,0.26,65000.0,1
385,Bilaspur,Shop Owner,35065.65,26602.2,10788.5,0.23,0.72,204,0.02,50000.0,1
386,Bilaspur,Delivery Partner,19465.08,16396.42,3875.21,0.49,0.89,128,0.5,93000.0,0
387,Raipur,Street Vendor,17217.94,11842.08,6822.27,0.29,0.67,73,0.02,61000.0,0
388,Raipur,Freelancer,38170.89,11451.27,12747.52,0.56,0.88,6,0.32,56000.0,0
389,Bilaspur,Street Vendor,10811.22,4568.31,4879.1,0.27,0.64,325,0.06,20000.0,0
390,Bilaspur,Auto Driver,24017.54,11047.98,10463.25,0.25,0.67,81,0.13,36000.0,0
391,Korba,Delivery Partner,23118.4,15694.67,5936.59,0.4,0.92,101,0.46,27000.0,1
392,Bhilai,Auto Driver,19269.5,13467.69,2650.69,0.18,0.64,141,0.21,81000.0,0
393,Bhilai,Delivery Partner,13016.08,9938.6,2195.46,0.31,0.91,165,0.48,15000.0,1
394,Bilaspur,Street Vendor,8699.8,6191.84,1954.34,0.26,0.32,286,0.14,33000.0,1
395,Bhilai,Auto Driver,19834.89,15765.01,4179.07,0.35,0.71,117,0.16,80000.0,0
396,Korba,Delivery Partner,15515.34,10714.82,3547.5,0.34,0.79,116,0.5,29000.0,0
397,Bilaspur,Auto Driver,19508.3,11726.55,6595.73,0.06,0.52,134,0.15,76000.0,1
398,Bhilai,Delivery Partner,18507.05,7760.02,13542.65,0.47,0.92,205,0.49,68000.0,0
399,Bilaspur,Street Vendor,13187.59,9952.58,3999.2,0.25,0.59,211,0.1,60000.0,1
400,Bilaspur,Shop Owner,30322.92,18473.8,7341.03,0.08,0.75,278,0.0,48000.0,0
401,Raipur,Shop Owner,38415.17,32011.35,8040.74,0.05,0.54,232,0.09,152000.0,0
402,Korba,Delivery Partner,17180.56,12457.44,4027.42,0.38,0.75,129,0.51,39000.0,0
403,Durg,Street Vendor,14946.82,13174.23,1476.02,0.43,0.33,175,0.06,16000.0,0
404,Bilaspur,Shop Owner,11889.62,10149.2,1514.28,0.34,0.63,255,0.01,28000.0,1
405,Bhilai,Delivery Partner,22425.23,10908.69,10671.39,0.35,0.94,190,0.41,55000.0,0
406,Bilaspur,Delivery Partner,23823.84,11700.08,7294.6,0.34,0.79,159,0.2,77000.0,0
407,Bhilai,Street Vendor,11070.94,6363.22,5369.53,0.13,0.31,230,0.05,50000.0,1
408,Raipur,Freelancer,21337.6,13191.85,4188.15,0.51,0.94,5,0.54,70000.0,1
409,Korba,Shop Owner,35414.83,21701.88,10915.26,0.05,0.75,419,0.04,47000.0,0
410,Raipur,Delivery Partner,25270.47,13217.54,9197.27,0.52,0.81,113,0.32,92000.0,0
411,Bhilai,Delivery Partner,25843.68,18447.14,4417.66,0.36,0.74,75,0.57,66000.0,0
412,Korba,Shop Owner,16318.8,10496.83,2505.08,0.05,0.7,326,0.07,37000.0,0
413,Korba,Shop Owner,21461.23,14605.71,3060.54,0.05,0.65,338,0.07,40000.0,1
414,Durg,Freelancer,40387.77,28691.11,10918.54,0.57,0.91,24,0.31,137000.0,0
415,Durg,Shop Owner,30701.85,25740.98,6126.75,0.05,0.81,246,0.06,76000.0,0
416,Bhilai,Delivery Partner,32976.43,15535.11,9782.15,0.33,0.8,59,0.36,164000.0,0
417,Raipur,Street Vendor,13175.46,8921.94,2419.9,0.3,0.54,182,0.14,52000.0,0
418,Bhilai,Street Vendor,11383.37,6048.81,3801.02,0.31,0.51,298,0.09,17000.0,0
419,Durg,Street Vendor,20101.3,14998.51,2825.91,0.28,0.68,206,0.07,37000.0,1
420,Bilaspur,Delivery Partner,19397.01,11352.21,6419.43,0.28,0.85,168,0.24,44000.0,0
421,Bilaspur,Delivery Partner,24502.46,16137.05,3921.36,0.48,0.75,141,0.53,110000.0,1
422,Bilaspur,Street Vendor,8101.94,6101.01,2390.5,0.28,0.39,260,0.08,9000.0,1
423,Raipur,Freelancer,24083.69,14177.06,4119.02,0.65,0.88,27,0.47,116000.0,1
424,Bhilai,Freelancer,29772.39,9928.62,21417.18,0.57,0.92,30,0.69,64000.0,0
425,Raipur,Street Vendor,18369.84,13413.39,4779.74,0.17,0.58,163,0.04,70000.0,1
426,Durg,Freelancer,18060.78,8318.79,5746.53,0.6,0.84,54,0.68,38000.0,0
427,Bhilai,Freelancer,26518.48,17638.27,11051.11,0.66,0.98,6,0.33,41000.0,1
428,Bilaspur,Auto Driver,14339.04,7898.04,5837.52,0.44,0.48,157,0.09,31000.0,1
429,Bhilai,Auto Driver,18178.77,11951.94,7259.92,0.2,0.65,112,0.12,19000.0,0
430,Raipur,Auto Driver,10958.68,5181.88,3704.27,0.34,0.75,82,0.23,39000.0,1
431,Raipur,Street Vendor,13246.62,9356.32,3174.35,0.32,0.5,186,0.11,55000.0,1
432,Bilaspur,Delivery Partner,27953.97,17551.06,9837.51,0.61,0.94,192,0.21,28000.0,1
433,Durg,Freelancer,25434.7,14316.76,11526.69,0.57,0.87,25,0.43,84000.0,0
434,Raipur,Street Vendor,22213.4,12874.82,5291.05,0.18,0.69,194,0.07,58000.0,1
435,Raipur,Shop Owner,29370.55,23336.01,7601.04,0.21,0.82,426,0.03,116000.0,1
436,Bilaspur,Shop Owner,21246.4,14401.41,7018.17,0.05,0.6,295,0.04,35000.0,0
437,Raipur,Delivery Partner,20069.97,8572.72,14421.85,0.53,0.97,127,0.24,51000.0,0
438,Bilaspur,Street Vendor,18448.61,12006.23,3711.28,0.13,0.58,270,0.08,82000.0,0
439,Bilaspur,Auto Driver,16133.91,9769.19,5551.68,0.4,0.61,150,0.15,35000.0,1
440,Raipur,Auto Driver,16877.76,8827.97,7650.32,0.2,0.59,111,0.21,41000.0,1
441,Raipur,Auto Driver,24264.21,16825.83,3455.96,0.41,0.75,131,0.19,107000.0,1
442,Korba,Delivery Partner,19166.46,10434.77,6346.51,0.43,0.82,227,0.38,68000.0,1
443,Bhilai,Delivery Partner,20681.28,14540.69,7870.55,0.41,0.78,103,0.4,68000.0,0
444,Bhilai,Shop Owner,42547.0,30595.09,12267.44,0.09,0.52,342,0.07,45000.0,0
445,Bilaspur,Delivery Partner,27168.06,18465.95,5511.71,0.22,0.79,140,0.34,44000.0,0
446,Korba,Shop Owner,41421.6,29329.56,7283.92,0.09,0.76,233,0.0,76000.0,0
447,Korba,Auto Driver,19480.7,13983.92,3082.38,0.52,0.75,114,0.23,64000.0,0
448,Bilaspur,Auto Driver,12206.33,7319.05,2205.51,0.38,0.77,96,0.06,51000.0,0
449,Bhilai,Freelancer,10178.72,4324.11,2814.58,0.55,0.98,13,0.79,19000.0,1
450,Raipur,Street Vendor,15761.17,10908.27,4160.58,0.33,0.38,173,0.13,24000.0,0
451,Bilaspur,Street Vendor,11046.36,7132.61,2658.32,0.09,0.33,307,0.09,18000.0,0
452,Durg,Street Vendor,13678.25,6222.97,7836.4,0.39,0.68,280,0.1,29000.0,1
453,Bhilai,Shop Owner,19787.88,12476.32,8196.67,0.05,0.63,283,0.08,38000.0,0
454,Korba,Shop Owner,39172.35,33213.58,4798.08,0.05,0.72,484,0.08,120000.0,0
455,Raipur,Shop Owner,46089.13,39042.46,7327.98,0.13,0.79,442,0.02,110000.0,0
456,Bhilai,Shop Owner,50859.71,24457.42,13439.29,0.14,0.85,372,0.01,100000.0,0
457,Raipur,Auto Driver,11166.23,7572.74,2075.45,0.22,0.44,131,0.14,17000.0,1
458,Bhilai,Freelancer,36096.64,16538.16,16711.34,0.63,0.9,49,0.35,127000.0,0
459,Raipur,Delivery Partner,19523.36,11182.63,6162.68,0.62,0.96,168,0.49,49000.0,0
460,Raipur,Delivery Partner,24151.3,10081.2,17967.33,0.63,0.87,91,0.48,97000.0,0
461,Raipur,Freelancer,26807.79,12584.96,14493.88,0.86,0.81,39,0.56,125000.0,1
462,Durg,Auto Driver,15379.41,10074.45,5685.69,0.21,0.72,140,0.11,38000.0,0
463,Bilaspur,Delivery Partner,26912.94,15998.57,9221.53,0.46,0.75,175,0.22,110000.0,0
464,Durg,Auto Driver,12150.67,10002.06,2471.1,0.27,0.56,140,0.16,30000.0,0
465,Korba,Street Vendor,12700.75,9957.85,1554.26,0.26,0.64,241,0.08,60000.0,0
466,Bhilai,Auto Driver,18456.14,14624.81,2827.43,0.2,0.7,116,0.08,40000.0,0
467,Raipur,Delivery Partner,20606.66,11891.04,8553.01,0.33,0.79,131,0.4,62000.0,1
468,Bilaspur,Street Vendor,6943.83,4901.75,1736.84,0.05,0.63,188,0.01,7000.0,1
469,Raipur,Freelancer,21228.36,11764.84,9324.34,0.53,0.86,53,0.61,42000.0,1
470,Korba,Auto Driver,16862.61,13535.93,1942.05,0.23,0.77,118,0.22,27000.0,0
471,Raipur,Delivery Partner,29020.64,15843.54,5414.57,0.51,0.85,113,0.38,112000.0,0
472,Korba,Auto Driver,19754.94,13837.47,5967.01,0.19,0.63,89,0.22,25000.0,0
473,Raipur,Delivery Partner,21412.72,13320.7,7465.25,0.55,0.77,178,0.36,73000.0,1
474,Bilaspur,Auto Driver,20352.22,11348.46,9306.45,0.18,0.66,159,0.22,36000.0,1
475,Durg,Delivery Partner,15808.01,12313.28,3405.09,0.5,0.87,137,0.22,65000.0,0
476,Korba,Street Vendor,13325.53,12275.29,1031.73,0.21,0.47,135,0.11,49000.0,0
477,Raipur,Freelancer,32864.3,18651.76,15249.32,0.59,0.98,15,0.44,137000.0,1
478,Durg,Shop Owner,34421.8,21789.48,5912.9,0.1,0.64,377,0.07,49000.0,0
479,Korba,Delivery Partner,20747.71,11359.76,8013.84,0.43,0.79,89,0.36,82000.0,1
480,Durg,Delivery Partner,14808.48,7907.08,7946.98,0.57,0.94,163,0.41,38000.0,1
481,Durg,Street Vendor,16342.59,12220.3,4731.08,0.2,0.57,161,0.15,54000.0,0
482,Durg,Auto Driver,12755.49,7524.35,3191.11,0.27,0.68,130,0.06,16000.0,0
483,Bhilai,Street Vendor,14871.35,9867.03,3637.64,0.16,0.61,223,0.03,49000.0,1
484,Durg,Freelancer,5867.28,3131.03,3387.18,0.67,0.81,39,0.4,22000.0,0
485,Durg,Street Vendor,14311.48,11327.99,3313.99,0.12,0.7,194,0.14,71000.0,0
486,Korba,Delivery Partner,21033.02,14799.67,2713.65,0.2,0.71,107,0.52,97000.0,1
487,Raipur,Delivery Partner,30736.25,10971.1,11745.0,0.48,0.93,121,0.42,90000.0,1
488,Raipur,Street Vendor,16026.22,13517.37,2338.15,0.2,0.42,178,0.13,33000.0,0
489,Korba,Street Vendor,17090.71,13986.7,2548.41,0.34,0.62,105,0.03,27000.0,0
490,Bilaspur,Delivery Partner,20780.53,12633.25,4612.19,0.43,0.74,128,0.38,68000.0,0
491,Bhilai,Street Vendor,13327.55,7294.6,4291.44,0.26,0.33,188,0.13,38000.0,1
492,Durg,Auto Driver,14336.82,11878.43,1171.61,0.28,0.51,128,0.08,46000.0,1
493,Raipur,Auto Driver,19297.65,11902.31,5645.74,0.3,0.49,144,0.13,56000.0,1
494,Raipur,Freelancer,9737.36,6269.34,3521.52,0.69,0.84,39,0.5,45000.0,1
495,Bhilai,Shop Owner,31612.38,23414.17,5931.33,0.05,0.53,153,0.0,125000.0,0
496,Bhilai,Street Vendor,8943.91,6848.7,1254.66,0.13,0.65,218,0.05,16000.0,0
497,Durg,Delivery Partner,23679.12,13658.27,8672.16,0.41,0.93,145,0.32,83000.0,0
498,Raipur,Auto Driver,16307.7,10458.38,6034.8,0.16,0.49,128,0.08,47000.0,1
499,Korba,Shop Owner,24925.27,18384.89,8283.23,0.05,0.51,368,0.05,106000.0,0
500,Korba,Delivery Partner,14258.85,9172.81,3669.24,0.34,0.92,202,0.43,61000.0,0
501,Durg,Delivery Partner,22684.85,16055.93,4368.56,0.45,0.93,131,0.59,42000.0,0
502,Durg,Freelancer,26872.1,11194.95,11766.32,0.81,0.99,28,0.57,80000.0,1
503,Bhilai,Auto Driver,13652.22,10677.91,3740.44,0.2,0.42,82,0.11,43000.0,1
504,Bilaspur,Freelancer,23334.76,8682.17,10639.44,0.76,0.9,26,0.53,55000.0,1
505,Durg,Delivery Partner,24767.53,13816.73,11455.98,0.26,0.8,145,0.21,25000.0,0
506,Raipur,Shop Owner,29219.53,19064.08,11513.05,0.05,0.74,315,0.08,145000.0,0
507,Korba,Shop Owner,14264.03,11575.94,1788.88,0.18,0.67,439,0.01,30000.0,1
508,Bilaspur,Auto Driver,20270.1,12106.21,5427.43,0.36,0.8,119,0.21,78000.0,0
509,Korba,Delivery Partner,17767.73,9308.08,4330.6,0.52,0.98,110,0.53,81000.0,0
510,Bilaspur,Delivery Partner,16160.0,10252.52,3981.49,0.4,0.98,97,0.56,33000.0,0
511,Durg,Auto Driver,15922.32,9049.0,4491.01,0.24,0.45,195,0.12,69000.0,0
512,Bhilai,Shop Owner,59261.45,49710.01,8035.08,0.17,0.52,216,0.02,76000.0,0
513,Korba,Street Vendor,19170.19,14983.95,4635.22,0.26,0.59,97,0.08,69000.0,0
514,Bilaspur,Shop Owner,37644.59,26816.25,7511.2,0.08,0.67,284,0.01,86000.0,1
515,Raipur,Shop Owner,52312.81,46189.36,7904.5,0.05,0.76,427,0.08,157000.0,1
516,Raipur,Delivery Partner,24159.56,12247.99,9161.92,0.36,0.72,183,0.21,118000.0,1
517,Bhilai,Delivery Partner,15965.65,7917.72,6688.21,0.43,0.99,118,0.56,51000.0,0
518,Bilaspur,Street Vendor,17883.63,11169.73,7757.61,0.27,0.42,219,0.02,68000.0,1
519,Korba,Street Vendor,12619.96,8810.49,4164.75,0.15,0.39,186,0.1,56000.0,0
520,Raipur,Freelancer,20129.31,11107.88,10236.71,0.39,0.86,57,0.61,23000.0,0
521,Durg,Delivery Partner,11479.02,6921.41,5919.87,0.29,0.89,188,0.58,20000.0,0
522,Bhilai,Street Vendor,13004.1,11183.54,2151.17,0.33,0.43,236,0.11,56000.0,1
523,Korba,Auto Driver,23138.95,14428.04,4383.42,0.33,0.63,115,0.12,34000.0,0
524,Bilaspur,Street Vendor,8614.31,5197.43,3982.16,0.2,0.44,82,0.01,18000.0,1
525,Bilaspur,Street Vendor,11147.82,8076.4,2243.04,0.22,0.51,184,0.02,44000.0,1
526,Bhilai,Auto Driver,16699.01,8114.11,8325.35,0.28,0.54,82,0.22,36000.0,0
527,Bhilai,Street Vendor,23825.34,18981.41,3307.51,0.24,0.52,234,0.06,82000.0,0
528,Raipur,Street Vendor,12128.98,8599.13,3453.87,0.18,0.58,162,0.02,19000.0,0
529,Raipur,Street Vendor,14905.79,10431.1,2242.64,0.09,0.67,339,0.11,50000.0,1
530,Bilaspur,Freelancer,21600.09,8911.86,15718.57,0.62,0.91,34,0.58,30000.0,0
531,Bilaspur,Delivery Partner,29385.11,12440.1,11137.08,0.35,0.98,163,0.3,40000.0,0
532,Korba,Freelancer,20997.14,10406.55,5334.02,0.39,0.85,43,0.79,65000.0,0
533,Korba,Delivery Partner,12622.72,5588.72,7969.21,0.3,0.81,146,0.33,21000.0,0
534,Durg,Delivery Partner,27744.73,16335.09,12440.93,0.44,0.71,100,0.33,103000.0,0
535,Bilaspur,Delivery Partner,18023.65,10722.13,6948.39,0.21,0.99,167,0.45,77000.0,0
536,Korba,Shop Owner,30206.09,21877.61,8509.89,0.19,0.55,343,0.04,37000.0,1
537,Bilaspur,Auto Driver,23314.65,12030.07,13057.97,0.36,0.69,72,0.19,45000.0,0
538,Raipur,Delivery Partner,12436.95,8021.0,3465.01,0.44,0.76,178,0.21,62000.0,1
539,Bhilai,Auto Driver,19460.96,10776.87,7394.79,0.28,0.64,169,0.08,49000.0,1
540,Raipur,Shop Owner,48815.05,31774.92,8135.11,0.05,0.57,173,0.06,147000.0,0
541,Korba,Shop Owner,33375.68,29608.47,4861.78,0.09,0.59,222,0.09,137000.0,1
542,Durg,Auto Driver,19810.63,16084.54,3454.3,0.34,0.46,181,0.19,82000.0,1
543,Raipur,Street Vendor,23009.06,15819.15,3200.2,0.14,0.39,339,0.04,45000.0,0
544,Durg,Auto Driver,15794.12,10526.19,2208.96,0.39,0.52,40,0.21,76000.0,0
545,Durg,Freelancer,20871.06,14015.31,6331.7,0.62,0.98,36,0.54,70000.0,1
546,Bhilai,Street Vendor,20663.04,9349.89,9978.47,0.36,0.67,292,0.15,80000.0,0
547,Raipur,Street Vendor,16753.72,10592.77,4996.9,0.13,0.69,341,0.13,42000.0,0
548,Durg,Auto Driver,14380.07,11529.42,3215.26,0.34,0.5,181,0.14,36000.0,0
549,Durg,Street Vendor,15007.6,8274.52,3255.95,0.52,0.6,237,0.12,20000.0,1
550,Bilaspur,Street Vendor,12572.44,8634.71,2642.79,0.26,0.43,316,0.04,60000.0,0
551,Durg,Freelancer,21370.69,9245.72,11078.25,0.45,0.91,5,0.48,79000.0,0
